id_text,provenience,assumed_prov,Random
P457938,Nippur (mod. Nuffar),,9
P457939,Girsu (mod. Tello),,4
P457940,Girsu (mod. Tello),,3
P457941,Ur (mod. Tell Muqayyar),,3
P457942,,Girsu (mod. Tello) ,10
P457943,Umma (mod. Tell Jokha),,2
P457944,,Girsu (mod. Tello) ,1
P457945,Girsu (mod. Tello),,3
P457946,Girsu (mod. Tello),,4
P457947,Umma (mod. Tell Jokha),,8
P457948,Umma (mod. Tell Jokha),,5
P457949,Umma (mod. Tell Jokha),,2
P457950,Umma (mod. Tell Jokha),,9
P457951,Umma (mod. Tell Jokha),,2
P457952,PuzriÅ¡-Dagan (mod. Drehem),,5
P457953,Ur (mod. Tell Muqayyar),,10
P457954,0,,5
P457955,0,,4
P457956,0,,3
P457957,Nippur (mod. Nuffar),,2
P457958,PuzriÅ¡-Dagan (mod. Drehem),,8
P457960,Girsu (mod. Tello),,7
P457961,Umma (mod. Tell Jokha),,2
P457962,Umma (mod. Tell Jokha),,2
P457964,Umma (mod. Tell Jokha),,3
P457965,Umma (mod. Tell Jokha),,3
P457966,Nippur (mod. Nuffar),,6
P457967,Nippur (mod. Nuffar),,8
P457968,Nippur (mod. Nuffar),,2
P457969,Nippur (mod. Nuffar),,10
P457970,Nippur (mod. Nuffar),,8
P457971,Umma (mod. Tell Jokha),,3
P457972,Umma (mod. Tell Jokha),,7
P457973,Nippur (mod. Nuffar),,5
P457974,Girsu (mod. Tello),,10
P457975,Umma (mod. Tell Jokha),,8
P457976,Umma (mod. Tell Jokha),,9
P457977,Girsu (mod. Tello),,6
P457978,Umma (mod. Tell Jokha),,8
P457979,Umma (mod. Tell Jokha),,1
P457980,Girsu (mod. Tello),,9
P457981,Girsu (mod. Tello),,7
P457982,Umma (mod. Tell Jokha),,5
P457983,Girsu (mod. Tello),,4
P457984,Girsu (mod. Tello),,10
P457985,Umma (mod. Tell Jokha),,3
P457986,Umma (mod. Tell Jokha),,3
P457987,Ur (mod. Tell Muqayyar),,3
P457988,Umma (mod. Tell Jokha),,7
P457989,,Umma (mod. Tell Jokha) ,4
P457990,Umma (mod. Tell Jokha),,8
P457992,Umma (mod. Tell Jokha),,5
P457993,Girsu (mod. Tello),,8
P457994,Girsu (mod. Tello),,4
P457995,Girsu (mod. Tello),,9
P457996,Nippur (mod. Nuffar),,5
P457997,Adab (mod. Bismaya),,5
P457998,Umma (mod. Tell Jokha),,1
P457999,Umma (mod. Tell Jokha),,7
P458000,Umma (mod. Tell Jokha),,9
P458001,Umma (mod. Tell Jokha),,10
P458002,Ur (mod. Tell Muqayyar),,7
P458003,Girsu (mod. Tello),,6
P458004,Nippur (mod. Nuffar),,5
P458005,Umma (mod. Tell Jokha),,2
P458007,Umma (mod. Tell Jokha),,9
P458009,Irisagrig (mod. uncertain),,8
P458010,Girsu (mod. Tello),,4
P458011,Umma (mod. Tell Jokha),,4
P458012,Umma (mod. Tell Jokha),,7
P458013,Girsu (mod. Tello),,4
P458014,Girsu (mod. Tello),,6
P458015,Umma (mod. Tell Jokha),,3
P458016,Girsu (mod. Tello),,7
P458017,,Irisagrig (mod. uncertain) ,6
P458018,,Umma (mod. Tell Jokha) ,1
P458019,Umma (mod. Tell Jokha),,9
P458020,Girsu (mod. Tello),,6
P458021,Umma (mod. Tell Jokha),,1
P458024,Umma (mod. Tell Jokha),,3
P458025,Umma (mod. Tell Jokha),,2
P458026,Girsu (mod. Tello),,2
P458027,Umma (mod. Tell Jokha),,6
P458028,Umma (mod. Tell Jokha),,3
P458029,Umma (mod. Tell Jokha),,5
P458030,Umma (mod. Tell Jokha),,8
P458031,Nippur (mod. Nuffar),,3
P458032,Nippur (mod. Nuffar),,10
P458033,Nippur (mod. Nuffar),,2
P458034,Girsu (mod. Tello),,5
P458035,GarÅ¡ana (mod. uncertain),,4
P458036,Nippur (mod. Nuffar),,4
P458037,Umma (mod. Tell Jokha),,2
P458038,Umma (mod. Tell Jokha),,4
P458039,Nippur (mod. Nuffar),,10
P458040,Nippur (mod. Nuffar),,9
P458041,Umma (mod. Tell Jokha),,8
P458042,Umma (mod. Tell Jokha),,5
P458043,Nippur (mod. Nuffar),,4
P458044,Nippur (mod. Nuffar),,3
P458045,Nippur (mod. Nuffar),,6
P458046,Nippur (mod. Nuffar),,7
P458047,Nippur (mod. Nuffar),,9
P458048,Girsu (mod. Tello),,2
P458049,Umma (mod. Tell Jokha),,1
P458050,Nippur (mod. Nuffar),,9
P458051,Girsu (mod. Tello),,6
P458052,Umma (mod. Tell Jokha),,5
P458053,Umma (mod. Tell Jokha),,6
P458054,Umma (mod. Tell Jokha),,2
P458056,Nippur (mod. Nuffar),,2
P458057,Girsu (mod. Tello),,10
P458058,Umma (mod. Tell Jokha),,6
P458059,Umma (mod. Tell Jokha),,4
P458060,Umma (mod. Tell Jokha),,1
P458062,Umma (mod. Tell Jokha),,7
P458064,Umma (mod. Tell Jokha),,8
P458065,Umma (mod. Tell Jokha),,4
P458066,Umma (mod. Tell Jokha),,7
P458067,Umma (mod. Tell Jokha),,2
P458068,Umma (mod. Tell Jokha),,10
P458072,Umma (mod. Tell Jokha),,4
P458073,Umma (mod. Tell Jokha),,5
P458074,Umma (mod. Tell Jokha),,5
P458075,Umma (mod. Tell Jokha),,5
P458076,Umma (mod. Tell Jokha),,2
P458077,Umma (mod. Tell Jokha),,4
P458078,Umma (mod. Tell Jokha),,1
P458079,Umma (mod. Tell Jokha),,10
P458080,Nippur (mod. Nuffar),,6
P458081,Nippur (mod. Nuffar),,2
P458082,Nippur (mod. Nuffar),,4
P458083,Nippur (mod. Nuffar),,10
P458084,0,,9
P458085,Nippur (mod. Nuffar),,4
P458086,Nippur (mod. Nuffar),,7
P458087,Umma (mod. Tell Jokha),,7
P458088,PuzriÅ¡-Dagan (mod. Drehem),,5
P458089,Ur (mod. Tell Muqayyar),,7
P458090,Nippur (mod. Nuffar),,7
P458091,Girsu (mod. Tello),,8
P458092,Girsu (mod. Tello),,8
P458093,Nippur (mod. Nuffar),,8
P458094,Girsu (mod. Tello),,6
P458095,Nippur (mod. Nuffar),,10
P458096,,PuzriÅ¡-Dagan (mod. Drehem) ,7
P458097,Umma (mod. Tell Jokha),,10
P458098,Umma (mod. Tell Jokha),,5
P458099,Umma (mod. Tell Jokha),,9
P458100,Umma (mod. Tell Jokha),,2
P458101,Girsu (mod. Tello),,5
P458103,,Nippur (mod. Nuffar) ,7
P458104,Girsu (mod. Tello),,4
P458106,Umma (mod. Tell Jokha),,1
P458107,Umma (mod. Tell Jokha),,1
P458108,Umma (mod. Tell Jokha),,1
P458109,Umma (mod. Tell Jokha),,6
P458110,Umma (mod. Tell Jokha),,7
P458111,Irisagrig (mod. uncertain),,3
P458112,,PuzriÅ¡-Dagan (mod. Drehem) ,3
P458113,Umma (mod. Tell Jokha),,5
P458114,Irisagrig (mod. uncertain),,1
P458115,Nippur (mod. Nuffar),,10
P458116,Girsu (mod. Tello),,9
P458117,,Irisagrig (mod. uncertain) ,1
P458118,Girsu (mod. Tello),,8
P458119,Nippur (mod. Nuffar),,3
P458120,Nippur (mod. Nuffar),,8
P458121,Umma (mod. Tell Jokha),,7
P458122,,Nippur (mod. Nuffar) ,1
P458123,Girsu (mod. Tello),,6
P458124,Girsu (mod. Tello),,10
P458125,Ur (mod. Tell Muqayyar),,5
P458126,0,,7
P458127,Nippur (mod. Nuffar),,3
P458128,Umma (mod. Tell Jokha),,2
P458129,Girsu (mod. Tello),,1
P458130,Umma (mod. Tell Jokha),,10
P458131,Nippur (mod. Nuffar),,3
P458132,Nippur (mod. Nuffar),,2
P458133,Nippur (mod. Nuffar),,6
P458134,Nippur (mod. Nuffar),,10
P458135,Girsu (mod. Tello),,10
P458136,Irisagrig (mod. uncertain),,10
P458137,Irisagrig (mod. uncertain),,4
P458138,Girsu (mod. Tello),,4
P458139,Nippur (mod. Nuffar),,9
P458140,Girsu (mod. Tello),,8
P458141,Girsu (mod. Tello),,10
P458142,Girsu (mod. Tello),,10
P458143,Umma (mod. Tell Jokha),,2
P458144,0,,2
P458146,Umma (mod. Tell Jokha),,10
P458147,Umma (mod. Tell Jokha),,2
P458148,Nippur (mod. Nuffar),,9
P458149,0,,9
P458150,Umma (mod. Tell Jokha),,10
P458151,Umma (mod. Tell Jokha),,1
P458152,Girsu (mod. Tello),,2
P458153,Umma (mod. Tell Jokha),,2
P458154,Nippur (mod. Nuffar),,10
P458155,Nippur (mod. Nuffar),,1
P458156,,Ur (mod. Tell Muqayyar) ,3
P458157,Adab (mod. Bismaya),,9
P458158,Adab (mod. Bismaya),,2
P458159,0,,3
P458160,Girsu (mod. Tello),,6
P458161,Girsu (mod. Tello),,7
P458162,Umma (mod. Tell Jokha),,9
P458163,Umma (mod. Tell Jokha),,10
P458164,0,,2
P458165,Umma (mod. Tell Jokha),,7
P458166,0,,1
P458167,Umma (mod. Tell Jokha),,5
P458168,Umma (mod. Tell Jokha),,2
P458169,,Girsu (mod. Tello) ,4
P458170,,Girsu (mod. Tello) ,7
P458171,Girsu (mod. Tello),,1
P458172,Girsu (mod. Tello),,5
P458173,Umma (mod. Tell Jokha),,1
P458174,Umma (mod. Tell Jokha),,8
P458175,Umma (mod. Tell Jokha),,5
P458176,Umma (mod. Tell Jokha),,5
P458177,Umma (mod. Tell Jokha),,6
P458178,Girsu (mod. Tello),,8
P458179,Umma (mod. Tell Jokha),,4
P458180,Umma (mod. Tell Jokha),,4
P458181,Umma (mod. Tell Jokha),,1
P458182,Umma (mod. Tell Jokha),,3
P458183,Umma (mod. Tell Jokha),,8
P458184,Umma (mod. Tell Jokha),,5
P458185,Umma (mod. Tell Jokha),,2
P458186,Umma (mod. Tell Jokha),,4
P458187,Girsu (mod. Tello),,9
P458188,Umma (mod. Tell Jokha),,3
P458189,Umma (mod. Tell Jokha),,7
P458190,Ur (mod. Tell Muqayyar),,9
P458191,Umma (mod. Tell Jokha),,1
P458192,Umma (mod. Tell Jokha),,2
P458193,Girsu (mod. Tello),,3
P458194,Nippur (mod. Nuffar),,4
P458195,Nippur (mod. Nuffar),,1
P458196,Umma (mod. Tell Jokha),,8
P458197,0,,1
P458198,0,,5
P458199,Nippur (mod. Nuffar),,7
P458200,Nippur (mod. Nuffar),,9
P458201,Umma (mod. Tell Jokha),,6
P458202,Umma (mod. Tell Jokha),,9
P458203,Girsu (mod. Tello),,7
P458204,Nippur (mod. Nuffar),,10
P458205,Girsu (mod. Tello),,9
P458206,Umma (mod. Tell Jokha),,1
P458207,Umma (mod. Tell Jokha),,5
P458208,Girsu (mod. Tello),,3
P458209,Ur (mod. Tell Muqayyar),,4
P458210,Girsu (mod. Tello),,9
P458211,Girsu (mod. Tello),,8
P458212,Ur (mod. Tell Muqayyar),,10
P458213,Umma (mod. Tell Jokha),,5
P458214,Umma (mod. Tell Jokha),,8
P458215,Girsu (mod. Tello),,7
P458216,Umma (mod. Tell Jokha),,3
P458217,Umma (mod. Tell Jokha),,3
P458218,Irisagrig (mod. uncertain),,3
P458219,Girsu (mod. Tello),,10
P458220,0,,8
P458221,Umma (mod. Tell Jokha),,4
P458222,Nippur (mod. Nuffar),,7
P458223,Susa (mod. Shush),,10
P458224,Nippur (mod. Nuffar),,1
P458225,Umma (mod. Tell Jokha),,2
P458226,,Irisagrig (mod. uncertain) ,8
P458227,Umma (mod. Tell Jokha),,6
P458231,GarÅ¡ana (mod. uncertain),,4
P458232,,Nippur (mod. Nuffar) ,5
P458233,Umma (mod. Tell Jokha),,6
P458234,0,,5
P458238,,Girsu (mod. Tello) ,3
P458239,Girsu (mod. Tello),,7
P458240,Umma (mod. Tell Jokha),,3
P458242,GarÅ¡ana (mod. uncertain),,4
P458243,Girsu (mod. Tello),,7
P458246,Umma (mod. Tell Jokha),,4
P458247,PuzriÅ¡-Dagan (mod. Drehem),,6
P458251,PuzriÅ¡-Dagan (mod. Drehem),,10
P458252,Umma (mod. Tell Jokha),,3
P458253,PuzriÅ¡-Dagan (mod. Drehem),,8
P458255,Umma (mod. Tell Jokha),,8
P458256,Irisagrig (mod. uncertain),,9
P458257,GarÅ¡ana (mod. uncertain),,6
P458258,GarÅ¡ana (mod. uncertain),,1
P458261,0,,6
P458262,Nippur (mod. Nuffar),,10
P458263,Nippur (mod. Nuffar),,10
P458264,Nippur (mod. Nuffar),,2
P458265,Nippur (mod. Nuffar),,3
P458266,Nippur (mod. Nuffar),,3
P458267,Nippur (mod. Nuffar),,8
P458268,Nippur (mod. Nuffar),,3
P458269,Nippur (mod. Nuffar),,10
P458270,Umma (mod. Tell Jokha),,2
P458271,Nippur (mod. Nuffar),,6
P458272,Nippur (mod. Nuffar),,7
P458273,Umma (mod. Tell Jokha),,4
P458274,Umma (mod. Tell Jokha),,3
P458275,Umma (mod. Tell Jokha),,1
P458276,Umma (mod. Tell Jokha),,4
P458277,Umma (mod. Tell Jokha),,7
P458278,Nippur (mod. Nuffar),,5
P458279,Girsu (mod. Tello),,10
P458280,EÅ¡nunna (mod. Tell Asmar),,4
P458282,PuzriÅ¡-Dagan (mod. Drehem),,10
P458284,PuzriÅ¡-Dagan (mod. Drehem),,10
P458285,PuzriÅ¡-Dagan (mod. Drehem),,7
P458287,PuzriÅ¡-Dagan (mod. Drehem),,8
P458288,PuzriÅ¡-Dagan (mod. Drehem),,7
P458289,Nippur (mod. Nuffar),,2
P458290,Umma (mod. Tell Jokha),,9
P458291,PuzriÅ¡-Dagan (mod. Drehem),,3
P458292,PuzriÅ¡-Dagan (mod. Drehem),,3
P458293,PuzriÅ¡-Dagan (mod. Drehem),,7
P458294,EÅ¡nunna (mod. Tell Asmar),,6
P458296,Ur (mod. Tell Muqayyar),,4
P458298,Girsu (mod. Tello),,7
P458300,Nippur (mod. Nuffar),,7
P458301,Nippur (mod. Nuffar),,2
P458302,,GarÅ¡ana (mod. uncertain) ,8
P458303,Irisagrig (mod. uncertain),,8
P458304,Girsu (mod. Tello),,4
P458305,GarÅ¡ana (mod. uncertain),,1
P458306,GarÅ¡ana (mod. uncertain),,3
P458308,Ur (mod. Tell Muqayyar),,2
P458309,Ur (mod. Tell Muqayyar),,6
P458310,0,,6
P458311,Ur (mod. Tell Muqayyar),,9
P458312,Ur (mod. Tell Muqayyar),,7
P458313,Ur (mod. Tell Muqayyar),,5
P458314,Ur (mod. Tell Muqayyar),,5
P458315,Girsu (mod. Tello),,10
P458316,Ur (mod. Tell Muqayyar),,5
P458317,Girsu (mod. Tello),,3
P458318,Ur (mod. Tell Muqayyar),,3
P458319,Girsu (mod. Tello),,7
P458320,Umma (mod. Tell Jokha),,9
P458321,Ur (mod. Tell Muqayyar),,2
P458322,Ur (mod. Tell Muqayyar),,5
P458323,Girsu (mod. Tello),,5
P458325,Nippur (mod. Nuffar),,1
P458326,Girsu (mod. Tello),,7
P458327,,Irisagrig (mod. uncertain) ,3
P458329,Nippur (mod. Nuffar),,10
P458330,Girsu (mod. Tello),,4
P458332,PuzriÅ¡-Dagan (mod. Drehem),,7
P458333,Girsu (mod. Tello),,8
P458334,Girsu (mod. Tello),,3
P458335,Girsu (mod. Tello),,7
P458336,Nippur (mod. Nuffar),,3
P458337,Girsu (mod. Tello),,7
P458338,Nippur (mod. Nuffar),,3
P458339,PuzriÅ¡-Dagan (mod. Drehem),,10
P458341,,Nippur (mod. Nuffar) ,7
P458342,Girsu (mod. Tello),,5
P458343,,Irisagrig (mod. uncertain) ,8
P458344,PuzriÅ¡-Dagan (mod. Drehem),,2
P458345,PuzriÅ¡-Dagan (mod. Drehem),,8
P458347,Larsa (mod. Tell as-Senkereh),,6
P458348,Umma (mod. Tell Jokha),,2
P458350,Umma (mod. Tell Jokha),,6
P458351,Umma (mod. Tell Jokha),,10
P458352,Umma (mod. Tell Jokha),,7
P458353,0,,9
P458354,0,,2
P458355,Umma (mod. Tell Jokha),,8
P458356,Umma (mod. Tell Jokha),,10
P458357,Umma (mod. Tell Jokha),,5
P458358,Umma (mod. Tell Jokha),,1
P458359,Umma (mod. Tell Jokha),,9
P458360,Umma (mod. Tell Jokha),,5
P458361,Umma (mod. Tell Jokha),,3
P458362,Umma (mod. Tell Jokha),,1
P458363,Umma (mod. Tell Jokha),,1
P458364,Umma (mod. Tell Jokha),,6
P458365,Umma (mod. Tell Jokha),,10
P458366,0,,2
P458367,Umma (mod. Tell Jokha),,10
P458368,Umma (mod. Tell Jokha),,9
P458369,Umma (mod. Tell Jokha),,4
P458370,Umma (mod. Tell Jokha),,10
P458371,Umma (mod. Tell Jokha),,8
P458372,Umma (mod. Tell Jokha),,5
P458373,0,,4
P458374,Umma (mod. Tell Jokha),,2
P458375,Umma (mod. Tell Jokha),,8
P458376,Umma (mod. Tell Jokha),,10
P458377,GarÅ¡ana (mod. uncertain),,2
P458378,Umma (mod. Tell Jokha),,10
P458379,0,,1
P458380,Umma (mod. Tell Jokha),,9
P458381,Umma (mod. Tell Jokha),,7
P458382,Umma (mod. Tell Jokha),,5
P458383,Umma (mod. Tell Jokha),,2
P458384,Umma (mod. Tell Jokha),,3
P458385,0,,2
P458386,Umma (mod. Tell Jokha),,1
P458387,EÅ¡nunna (mod. Tell Asmar),,1
P458388,EÅ¡nunna (mod. Tell Asmar),,3
P458389,Nippur (mod. Nuffar),,9
P458390,Umma (mod. Tell Jokha),,9
P458393,PuzriÅ¡-Dagan (mod. Drehem),,10
P458396,PuzriÅ¡-Dagan (mod. Drehem),,8
P458399,Umma (mod. Tell Jokha),,6
P458401,GarÅ¡ana (mod. uncertain),,5
P458404,PuzriÅ¡-Dagan (mod. Drehem),,8
P458405,PuzriÅ¡-Dagan (mod. Drehem),,6
P458406,PuzriÅ¡-Dagan (mod. Drehem),,4
P458407,Umma (mod. Tell Jokha),,4
P458410,PuzriÅ¡-Dagan (mod. Drehem),,6
P458412,Girsu (mod. Tello),,10
P458413,GarÅ¡ana (mod. uncertain),,8
P458414,Adab (mod. Bismaya),,5
P458416,Girsu (mod. Tello),,10
P458417,PuzriÅ¡-Dagan (mod. Drehem),,9
P458418,GarÅ¡ana (mod. uncertain),,10
P458419,GarÅ¡ana (mod. uncertain),,1
P458420,Umma (mod. Tell Jokha),,6
P458421,Nippur (mod. Nuffar),,1
P458422,Nippur (mod. Nuffar),,3
P458423,Umma (mod. Tell Jokha),,5
P458424,Umma (mod. Tell Jokha),,6
P458425,Umma (mod. Tell Jokha),,4
P458427,Umma (mod. Tell Jokha),,4
P458428,Girsu (mod. Tello),,8
P458429,Girsu (mod. Tello),,7
P458430,0,,6
P458431,Umma (mod. Tell Jokha),,1
P458433,Girsu (mod. Tello),,6
P458435,Umma (mod. Tell Jokha),,1
P458436,PuzriÅ¡-Dagan (mod. Drehem),,10
P458437,Umma (mod. Tell Jokha),,9
P458441,Girsu (mod. Tello),,8
P458442,PuzriÅ¡-Dagan (mod. Drehem),,5
P458443,EÅ¡nunna (mod. Tell Asmar),,4
P458445,0,,5
P458446,Girsu (mod. Tello),,4
P458447,Girsu (mod. Tello),,1
P458448,Girsu (mod. Tello),,7
P458449,PuzriÅ¡-Dagan (mod. Drehem),,5
P458450,Nippur (mod. Nuffar),,5
P458451,Girsu (mod. Tello),,6
P458452,Umma (mod. Tell Jokha),,6
P458453,Girsu (mod. Tello),,2
P458454,Girsu (mod. Tello),,7
P458455,Umma (mod. Tell Jokha),,6
P458456,Umma (mod. Tell Jokha),,2
P458457,Umma (mod. Tell Jokha),,8
P458458,Umma (mod. Tell Jokha),,6
P458459,Nippur (mod. Nuffar),,2
P458460,Irisagrig (mod. uncertain),,10
P458461,Umma (mod. Tell Jokha),,7
P458462,Umma (mod. Tell Jokha),,1
P458463,Umma (mod. Tell Jokha),,4
P458464,Umma (mod. Tell Jokha),,4
P458465,GarÅ¡ana (mod. uncertain),,1
P458466,Nippur (mod. Nuffar),,7
P458467,Irisagrig (mod. uncertain),,7
P458468,Irisagrig (mod. uncertain),,3
P458469,Ur (mod. Tell Muqayyar),,9
P458470,Umma (mod. Tell Jokha),,1
P458471,Nippur (mod. Nuffar),,8
P458472,Mari (mod. Tell Hariri),,9
P458473,Umma (mod. Tell Jokha),,9
P458474,Irisagrig (mod. uncertain),,2
P458475,0,,3
P458476,0,,5
P458477,Nippur (mod. Nuffar),,3
P458478,Irisagrig (mod. uncertain),,8
P458479,Ur (mod. Tell Muqayyar),,6
P458480,Nippur (mod. Nuffar),,3
P458481,Nippur (mod. Nuffar),,6
P458482,Umma (mod. Tell Jokha),,6
P458483,Irisagrig (mod. uncertain),,5
P458484,Nippur (mod. Nuffar),,8
P458485,Ur (mod. Tell Muqayyar),,3
P458486,,Irisagrig (mod. uncertain) ,9
P458487,Ur (mod. Tell Muqayyar),,7
P458488,0,,3
P458489,Irisagrig (mod. uncertain),,10
P458490,Irisagrig (mod. uncertain),,6
P458491,Mari (mod. Tell Hariri),,6
P458492,Mari (mod. Tell Hariri),,8
P458493,Umma (mod. Tell Jokha),,2
P458494,Umma (mod. Tell Jokha),,6
P458495,Susa (mod. Shush),,1
P458496,Girsu (mod. Tello),,3
P458497,Girsu (mod. Tello),,7
P458498,Nippur (mod. Nuffar),,2
P458499,Nippur (mod. Nuffar),,6
P458500,Nippur (mod. Nuffar),,2
P458501,Nippur (mod. Nuffar),,7
P458502,Nippur (mod. Nuffar),,6
P458503,Nippur (mod. Nuffar),,3
P458504,Nippur (mod. Nuffar),,2
P458505,Ur (mod. Tell Muqayyar),,6
P458506,0,,6
P458507,Umma (mod. Tell Jokha),,8
P458508,Ur (mod. Tell Muqayyar),,5
P458509,Ur (mod. Tell Muqayyar),,4
P458510,Girsu (mod. Tello),,2
P458511,Girsu (mod. Tello),,4
P458512,Girsu (mod. Tello),,10
P458513,Girsu (mod. Tello),,6
P458514,Girsu (mod. Tello),,9
P458515,Susa (mod. Shush),,3
P458516,,Umma (mod. Tell Jokha) ,2
P458517,Umma (mod. Tell Jokha),,7
P458519,Umma (mod. Tell Jokha),,9
P458520,Girsu (mod. Tello),,1
P458521,Girsu (mod. Tello),,9
P458522,Girsu (mod. Tello),,4
P458523,Girsu (mod. Tello),,3
P458524,Girsu (mod. Tello),,6
P458525,Ur (mod. Tell Muqayyar),,5
P458526,Girsu (mod. Tello),,6
P458527,Umma (mod. Tell Jokha),,4
P458528,Nippur (mod. Nuffar),,5
P458529,Nippur (mod. Nuffar),,4
P458531,Umma (mod. Tell Jokha),,6
P458532,Ur (mod. Tell Muqayyar),,1
P458534,Nippur (mod. Nuffar),,10
P458535,Irisagrig (mod. uncertain),,7
P458539,GarÅ¡ana (mod. uncertain),,9
P458540,GarÅ¡ana (mod. uncertain),,4
P458544,Umma (mod. Tell Jokha),,1
P458545,Nippur (mod. Nuffar),,3
P458546,Irisagrig (mod. uncertain),,4
P458547,Umma (mod. Tell Jokha),,2
P458548,0,,5
P458549,Nippur (mod. Nuffar),,6
P458550,Girsu (mod. Tello),,9
P458551,Girsu (mod. Tello),,4
P458552,Girsu (mod. Tello),,10
P458553,Girsu (mod. Tello),,6
P458554,Girsu (mod. Tello),,4
P458555,Girsu (mod. Tello),,2
P458556,Girsu (mod. Tello),,1
P458557,Girsu (mod. Tello),,7
P458558,Girsu (mod. Tello),,10
P458559,Girsu (mod. Tello),,9
P458560,Girsu (mod. Tello),,8
P458561,Girsu (mod. Tello),,4
P458562,Girsu (mod. Tello),,6
P458563,Umma (mod. Tell Jokha),,8
P458564,Umma (mod. Tell Jokha),,1
P458565,Umma (mod. Tell Jokha),,6
P458566,Umma (mod. Tell Jokha),,5
P458567,Umma (mod. Tell Jokha),,7
P458568,Umma (mod. Tell Jokha),,10
P458569,Umma (mod. Tell Jokha),,9
P458570,Umma (mod. Tell Jokha),,1
P458571,Umma (mod. Tell Jokha),,10
P458572,Umma (mod. Tell Jokha),,4
P458573,Umma (mod. Tell Jokha),,8
P458574,Umma (mod. Tell Jokha),,3
P458575,Umma (mod. Tell Jokha),,4
P458576,Umma (mod. Tell Jokha),,10
P458577,Umma (mod. Tell Jokha),,6
P458578,0,,9
P458579,Umma (mod. Tell Jokha),,4
P458580,0,,8
P458581,,Ur (mod. Tell Muqayyar) ,3
P458582,Girsu (mod. Tello),,5
P458583,Nippur (mod. Nuffar),,4
P458585,Adab (mod. Bismaya),,2
P458586,Adab (mod. Bismaya),,8
P458587,Nippur (mod. Nuffar),,8
P458588,Girsu (mod. Tello),,2
P458589,0,,6
P458590,Umma (mod. Tell Jokha),,7
P458591,Umma (mod. Tell Jokha),,2
P458592,Girsu (mod. Tello),,6
P458593,Umma (mod. Tell Jokha),,3
P458594,PuzriÅ¡-Dagan (mod. Drehem),,9
P458595,Girsu (mod. Tello),,10
P458596,0,,1
P458597,Nippur (mod. Nuffar),,9
P458598,Ur (mod. Tell Muqayyar),,5
P458599,Girsu (mod. Tello),,8
P458601,Umma (mod. Tell Jokha),,3
P458604,0,,1
P458605,Girsu (mod. Tello),,7
P458606,Umma (mod. Tell Jokha),,2
P458607,Ur (mod. Tell Muqayyar),,5
P458608,0,,10
P458609,Umma (mod. Tell Jokha),,8
P458610,Girsu (mod. Tello),,9
P458611,Nippur (mod. Nuffar),,4
P458612,PuzriÅ¡-Dagan (mod. Drehem),,1
P458614,EÅ¡nunna (mod. Tell Asmar),,9
P458615,Umma (mod. Tell Jokha),,2
P458616,Girsu (mod. Tello),,4
P458617,Umma (mod. Tell Jokha),,1
P458618,Umma (mod. Tell Jokha),,8
P458619,PuzriÅ¡-Dagan (mod. Drehem),,8
P458620,,Girsu (mod. Tello) ,9
P458621,Umma (mod. Tell Jokha),,10
P458622,,Irisagrig (mod. uncertain) ,1
P458623,Umma (mod. Tell Jokha),,9
P458624,Girsu (mod. Tello),,1
P458626,Ur (mod. Tell Muqayyar),,1
P458627,Ur (mod. Tell Muqayyar),,9
P458628,Ur (mod. Tell Muqayyar),,2
P458629,Ur (mod. Tell Muqayyar),,3
P458630,Ur (mod. Tell Muqayyar),,6
P458632,Ur (mod. Tell Muqayyar),,10
P458633,Umma (mod. Tell Jokha),,4
P458635,0,,3
P458636,Ur (mod. Tell Muqayyar),,1
P458637,Nippur (mod. Nuffar),,1
P458638,Nippur (mod. Nuffar),,2
P458639,Irisagrig (mod. uncertain),,1
P458640,Nippur (mod. Nuffar),,3
P458641,PuzriÅ¡-Dagan (mod. Drehem),,5
P458642,,Irisagrig (mod. uncertain) ,7
P458643,Ur (mod. Tell Muqayyar),,9
P458644,Ur (mod. Tell Muqayyar),,10
P458645,Umma (mod. Tell Jokha),,7
P458646,Irisagrig (mod. uncertain),,6
P458647,Ur (mod. Tell Muqayyar),,8
P458648,Ur (mod. Tell Muqayyar),,10
P458649,0,,10
P458650,Umma (mod. Tell Jokha),,7
P458652,EÅ¡nunna (mod. Tell Asmar),,5
P458653,Ur (mod. Tell Muqayyar),,6
P458654,Ur (mod. Tell Muqayyar),,2
P458655,Ur (mod. Tell Muqayyar),,1
P458656,Ur (mod. Tell Muqayyar),,4
P458658,Nippur (mod. Nuffar),,2
P458659,Nippur (mod. Nuffar),,8
P458660,Girsu (mod. Tello),,3
P458661,Girsu (mod. Tello),,4
P458663,Ur (mod. Tell Muqayyar),,3
P458664,Irisagrig (mod. uncertain),,9
P458665,GarÅ¡ana (mod. uncertain),,8
P458666,Ur (mod. Tell Muqayyar),,7
P458667,Ur (mod. Tell Muqayyar),,8
P458668,GarÅ¡ana (mod. uncertain),,9
P458669,Umma (mod. Tell Jokha),,7
P458670,0,,2
P458671,Umma (mod. Tell Jokha),,8
P458672,Girsu (mod. Tello),,3
P458673,0,,7
P458674,Ur (mod. Tell Muqayyar),,2
P458675,Ur (mod. Tell Muqayyar),,3
P458676,Ur (mod. Tell Muqayyar),,5
P458677,Ur (mod. Tell Muqayyar),,9
P458679,Ur (mod. Tell Muqayyar),,4
